objid,datetime,datetime_raw,parent,type,type_raw,name,status,status_raw,message,message_raw
6979,10-05-2024 13:57:18,45422.3522928125,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 13:57:13,45422.3522340741,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6864,10-05-2024 13:57:12,45422.3522224769,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6303,10-05-2024 13:56:56,45422.3520372801,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6941,10-05-2024 13:56:54,45422.3520153819,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Warning,609,"<div class=""logmessage"">-3,990 mdBm (Ethernet1/47 Lane 1 Transceiver Receive Power Sensor) is above the warning limit of -4,001 mdBm in Ethernet1/47 Lane 1 Transceiver Receive Power Sensor<div class=""moreicon""></div></div>","-3,990 mdBm (Ethernet1/47 Lane 1 Transceiver Receive Power Sensor) is above the warning limit of -4,001 mdBm in Ethernet1/47 Lane 1 Transceiver Receive Power Sensor"
6864,10-05-2024 13:56:42,45422.3518752431,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7030,10-05-2024 13:56:41,45422.3518699074,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,snmpciscosystemhealth,System Health Currents,Down,608,"<div class=""logmessage"">0 uA (Current Ethernet1/2(ampere)) is below the error limit of 2,000 uA in Current Ethernet1/2(ampere)<div class=""moreicon""></div></div>","0 uA (Current Ethernet1/2(ampere)) is below the error limit of 2,000 uA in Current Ethernet1/2(ampere)"
6259,10-05-2024 13:56:28,45422.3517130208,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6979,10-05-2024 13:56:17,45422.3515960648,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6297,10-05-2024 13:56:13,45422.3515396065,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5595,10-05-2024 13:56:11,45422.3515202778,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/48 IP-SLA KALWA to BHANDUP (172.14.5.1) to (172.14.5.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6259,10-05-2024 13:55:58,45422.3513658102,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.10 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.10 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
7032,10-05-2024 13:55:56,45422.3513503009,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Warning,609,"<div class=""logmessage"">-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power<div class=""moreicon""></div></div>","-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power"
6303,10-05-2024 13:55:56,45422.3513428935,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6979,10-05-2024 13:55:48,45422.3512503935,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Down,608,"<div class=""logmessage"">31 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",31 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 13:55:43,45422.3511921528,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5595,10-05-2024 13:55:41,45422.3511730208,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/48 IP-SLA KALWA to BHANDUP (172.14.5.1) to (172.14.5.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6259,10-05-2024 13:55:28,45422.3510187500,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6677,10-05-2024 13:55:16,45422.3508881018,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
2265,10-05-2024 13:55:14,45422.3508654282,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
6677,10-05-2024 13:54:16,45422.3501936806,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
2265,10-05-2024 13:54:14,45422.3501725926,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6941,10-05-2024 13:53:54,45422.3499320255,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Up,607,"<div class=""logmessage"">2,953 mdBm<div class=""moreicon""></div></div>","2,953 mdBm"
6297,10-05-2024 13:52:43,45422.3491088889,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6271,10-05-2024 13:52:30,45422.3489584259,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6297,10-05-2024 13:52:13,45422.3487617940,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6422,10-05-2024 13:52:12,45422.3487539352,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
6864,10-05-2024 13:52:12,45422.3487500579,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5595,10-05-2024 13:52:11,45422.3487409722,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/48 IP-SLA KALWA to BHANDUP (172.14.5.1) to (172.14.5.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6271,10-05-2024 13:52:00,45422.3486113426,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6285,10-05-2024 13:52:00,45422.3486113194,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6422,10-05-2024 13:51:42,45422.3484067708,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Down,608,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6864,10-05-2024 13:51:42,45422.3484030093,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5595,10-05-2024 13:51:41,45422.3483939930,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/48 IP-SLA KALWA to BHANDUP (172.14.5.1) to (172.14.5.2),Down,608,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6285,10-05-2024 13:51:30,45422.3482640162,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
5577,10-05-2024 13:51:22,45422.3481764583,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
5572,10-05-2024 13:51:20,45422.3481497569,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6297,10-05-2024 13:51:13,45422.3480671991,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6355,10-05-2024 13:50:53,45422.3478358218,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5577,10-05-2024 13:50:52,45422.3478292245,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Down,608,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
5572,10-05-2024 13:50:50,45422.3478035880,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Down,608,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 13:50:42,45422.3477198843,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7030,10-05-2024 13:50:11,45422.3473559722,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,snmpciscosystemhealth,System Health Currents,Up,607,"<div class=""logmessage"">0 uA<div class=""moreicon""></div></div>",0 uA
6218,10-05-2024 13:49:53,45422.3471476505,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/54 IP-SLA CDC to NSE (172.1.3.1) to (172.1.3.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6355,10-05-2024 13:49:53,45422.3471414005,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6422,10-05-2024 13:49:12,45422.3466705903,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
6218,10-05-2024 13:48:53,45422.3464544329,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/54 IP-SLA CDC to NSE (172.1.3.1) to (172.1.3.2),Down,608,"<div class=""logmessage"">27 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",27 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6422,10-05-2024 13:48:42,45422.3463235301,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Down,608,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
7204,10-05-2024 13:48:23,45422.3461059722,Cisco 31108 @NSE-PHASE-4 (172.16.4.1),Cisco IP SLA,ipsla,ip sla Eth1/49_UPLINK_P4_4.1_Eth1/49_TO_P4_4.4.4.5_Eth2/1,Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
7030,10-05-2024 13:48:11,45422.3459670486,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,snmpciscosystemhealth,System Health Currents,Down,608,"<div class=""logmessage"">0 uA (Current Ethernet1/1(ampere)) is below the error limit of 1,000 uA in Current Ethernet1/1(ampere)<div class=""moreicon""></div></div>","0 uA (Current Ethernet1/1(ampere)) is below the error limit of 1,000 uA in Current Ethernet1/1(ampere)"
6941,10-05-2024 13:47:54,45422.3457653819,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Warning,609,"<div class=""logmessage"">-3,990 mdBm (Ethernet1/47 Lane 1 Transceiver Receive Power Sensor) is above the warning limit of -4,001 mdBm in Ethernet1/47 Lane 1 Transceiver Receive Power Sensor<div class=""moreicon""></div></div>","-3,990 mdBm (Ethernet1/47 Lane 1 Transceiver Receive Power Sensor) is above the warning limit of -4,001 mdBm in Ethernet1/47 Lane 1 Transceiver Receive Power Sensor"
7204,10-05-2024 13:47:53,45422.3457587500,Cisco 31108 @NSE-PHASE-4 (172.16.4.1),Cisco IP SLA,ipsla,ip sla Eth1/49_UPLINK_P4_4.1_Eth1/49_TO_P4_4.4.4.5_Eth2/1,Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 13:47:43,45422.3456367593,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6422,10-05-2024 13:47:42,45422.3456300810,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
6297,10-05-2024 13:47:13,45422.3452896296,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6864,10-05-2024 13:47:12,45422.3452779167,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6303,10-05-2024 13:46:56,45422.3450926736,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5602,10-05-2024 13:46:43,45422.3449439699,Cisco 31108 @ CMMR (172.16.8.2)(8.8.8.2),Cisco IP SLA,ipsla,Eth1/36 IP-SLA CMMR to BKC (172.1.5.1) to (172.1.5.2),Up,607,"<div class=""logmessage"">11 msec<div class=""moreicon""></div></div>",11 msec
6422,10-05-2024 13:46:42,45422.3449345833,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6864,10-05-2024 13:46:42,45422.3449307292,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6259,10-05-2024 13:46:28,45422.3447687963,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6355,10-05-2024 13:46:23,45422.3447106481,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5573,10-05-2024 13:46:15,45422.3446207060,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6717,10-05-2024 13:46:14,45422.3446091667,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/22 Traffic to MCX-11 UPLINK,Up,607,"<div class=""logmessage"">10 Mbit/s<div class=""moreicon""></div></div>",10 Mbit/s
4360,10-05-2024 13:46:13,45422.3445962732,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/9 Traffic to MCX-5 UPLINK,Up,607,"<div class=""logmessage"">28 Mbit/s<div class=""moreicon""></div></div>",28 Mbit/s
5602,10-05-2024 13:46:13,45422.3445955671,Cisco 31108 @ CMMR (172.16.8.2)(8.8.8.2),Cisco IP SLA,ipsla,Eth1/36 IP-SLA CMMR to BKC (172.1.5.1) to (172.1.5.2),Down,608,"<div class=""logmessage"">23 msec (Avg. Round Trip Time (RTT)) is above the error limit of 15 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",23 msec (Avg. Round Trip Time (RTT)) is above the error limit of 15 msec in Avg. Round Trip Time (RTT)
