ID,Date Time,Parent,Type,Object,Status,Message
5578,03-06-2024 01:38:21,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Down,"<div class=""logmessage"">8 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6297,03-06-2024 01:38:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6421,03-06-2024 01:37:55,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Up,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>"
6979,03-06-2024 01:37:54,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6297,03-06-2024 01:37:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>"
6421,03-06-2024 01:37:25,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/43 IP-SLA KALWA to YOTTA 45MB (172.10.1.1) to (172.10.1.2),Down,"<div class=""logmessage"">8 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6979,03-06-2024 01:37:24,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Warning,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6218,03-06-2024 01:37:22,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/54 IP-SLA CDC to NSE (172.1.3.1) to (172.1.3.2),Warning,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
5828,03-06-2024 01:37:05,Cisco 9372PX @ BSE-DC3 (172.17.5.1)(5.5.5.129),Cisco IP SLA,Eth-1/40 IP-SLA BSE DC-3 (LIU-27) to NSE (OFC-PNS-Primary) to 172.16.4.1 Eth1/40 (LIU-B43),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
5573,03-06-2024 01:37:01,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6677,03-06-2024 01:36:59,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Up,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>"
5576,03-06-2024 01:36:57,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6864,03-06-2024 01:36:49,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
7192,03-06-2024 01:36:36,Cisco 31108 @ Chennai-Egmore(172.16.13.1)(13.13.13.13),Cisco IP SLA,ip sla Eth1/46 CHENNAI_TO_NEXTRA_PRI,Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
5828,03-06-2024 01:36:35,Cisco 9372PX @ BSE-DC3 (172.17.5.1)(5.5.5.129),Cisco IP SLA,Eth-1/40 IP-SLA BSE DC-3 (LIU-27) to NSE (OFC-PNS-Primary) to 172.16.4.1 Eth1/40 (LIU-B43),Down,"<div class=""logmessage"">9 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6941,03-06-2024 01:36:35,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,System Health Other,Up,"<div class=""logmessage"">2,979 mdBm<div class=""moreicon""></div></div>"
5573,03-06-2024 01:36:31,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Down,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
5576,03-06-2024 01:36:27,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Down,"<div class=""logmessage"">8 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6864,03-06-2024 01:36:19,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>"
6259,03-06-2024 01:36:12,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
7192,03-06-2024 01:36:06,Cisco 31108 @ Chennai-Egmore(172.16.13.1)(13.13.13.13),Cisco IP SLA,ip sla Eth1/46 CHENNAI_TO_NEXTRA_PRI,Down,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6297,03-06-2024 01:36:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6677,03-06-2024 01:35:59,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Warning,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6259,03-06-2024 01:35:42,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings — 0.10 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
4561,03-06-2024 01:35:34,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,Eth-1/47 IP-SLA BHANDUP to BKC (172.3.4.1) to (172.3.4.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6297,03-06-2024 01:35:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
6422,03-06-2024 01:35:27,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Up,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>"
4561,03-06-2024 01:35:04,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,Eth-1/47 IP-SLA BHANDUP to BKC (172.3.4.1) to (172.3.4.2),Down,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6677,03-06-2024 01:34:59,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Up,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>"
6422,03-06-2024 01:34:57,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,Eth1/46 IP-SLA KALWA to YOTTA 150MB (172.14.3.1) to (172.14.3.2),Warning,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6311,03-06-2024 01:34:53,Cisco 3548P @ MCX(172.16.1.92),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6303,03-06-2024 01:34:39,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6311,03-06-2024 01:34:23,Cisco 3548P @ MCX(172.16.1.92),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
6303,03-06-2024 01:34:09,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
6941,03-06-2024 01:33:35,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,System Health Other,Warning,"<div class=""logmessage"">-3,990 mdBm (Ethernet1/47 Lane 1 Transceiver Receive Power Sensor) is above the warning limit of -4,001 mdBm in Ethernet1/47 Lane 1 Transceiver Receive Power Sensor<div class=""moreicon""></div></div>"
6297,03-06-2024 01:33:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
2265,03-06-2024 01:32:39,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Up,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>"
6297,03-06-2024 01:32:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>"
6271,03-06-2024 01:32:14,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
7032,03-06-2024 01:32:09,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Up,"<div class=""logmessage"">-1,992 mdBm<div class=""moreicon""></div></div>"
6677,03-06-2024 01:31:59,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Warning,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6285,03-06-2024 01:31:51,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6864,03-06-2024 01:31:49,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6271,03-06-2024 01:31:44,Huawei S6720 @NSE-PHASE-6 (172.16.4.61),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
2204,03-06-2024 01:31:42,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/38 IP_SLA CDC to CDC (172.1.4.1) to (172.1.4.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
2265,03-06-2024 01:31:39,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Down,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6285,03-06-2024 01:31:21,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
6864,03-06-2024 01:31:19,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>"
6297,03-06-2024 01:31:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6268,03-06-2024 01:30:51,Huawei S5701 @NSE-PHASE-3 (172.16.4.32),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
2204,03-06-2024 01:30:42,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/38 IP_SLA CDC to CDC (172.1.4.1) to (172.1.4.2),Down,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6297,03-06-2024 01:30:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
6268,03-06-2024 01:30:21,Huawei S5701 @NSE-PHASE-3 (172.16.4.32),Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>"
7032,03-06-2024 01:30:09,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,System Health Other,Warning,"<div class=""logmessage"">-3,946 mdBm (Ethernet1/36(dBm)  Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm)  Tx Power<div class=""moreicon""></div></div>"
5572,03-06-2024 01:29:36,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
5572,03-06-2024 01:29:06,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Down,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
3824,03-06-2024 01:28:45,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/52 IP-SLA CDC to BKC (172.1.1.1) to (172.1.1.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6297,03-06-2024 01:28:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
3824,03-06-2024 01:27:45,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/52 IP-SLA CDC to BKC (172.1.1.1) to (172.1.1.2),Down,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6297,03-06-2024 01:27:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>"
6979,03-06-2024 01:27:24,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6941,03-06-2024 01:27:05,C9372PX @ YOTTA POP 172.16.10.3,SNMP Cisco System Health,System Health Other,Up,"<div class=""logmessage"">2,953 mdBm<div class=""moreicon""></div></div>"
4561,03-06-2024 01:27:04,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,Eth-1/47 IP-SLA BHANDUP to BKC (172.3.4.1) to (172.3.4.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6979,03-06-2024 01:26:54,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Down,"<div class=""logmessage"">30 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6864,03-06-2024 01:26:49,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
4561,03-06-2024 01:26:34,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,Eth-1/47 IP-SLA BHANDUP to BKC (172.3.4.1) to (172.3.4.2),Down,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6864,03-06-2024 01:26:19,C9372PX @ YOTTA POP 172.16.10.3,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>"
6265,03-06-2024 01:26:13,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6259,03-06-2024 01:26:12,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
7192,03-06-2024 01:26:06,Cisco 31108 @ Chennai-Egmore(172.16.13.1)(13.13.13.13),Cisco IP SLA,ip sla Eth1/46 CHENNAI_TO_NEXTRA_PRI,Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
5828,03-06-2024 01:26:05,Cisco 9372PX @ BSE-DC3 (172.17.5.1)(5.5.5.129),Cisco IP SLA,Eth-1/40 IP-SLA BSE DC-3 (LIU-27) to NSE (OFC-PNS-Primary) to 172.16.4.1 Eth1/40 (LIU-B43),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
4561,03-06-2024 01:26:04,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,Eth-1/47 IP-SLA BHANDUP to BKC (172.3.4.1) to (172.3.4.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6297,03-06-2024 01:26:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6265,03-06-2024 01:25:43,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>"
6259,03-06-2024 01:25:42,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings — 0.10 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
7192,03-06-2024 01:25:36,Cisco 31108 @ Chennai-Egmore(172.16.13.1)(13.13.13.13),Cisco IP SLA,ip sla Eth1/46 CHENNAI_TO_NEXTRA_PRI,Down,"<div class=""logmessage"">15 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
5828,03-06-2024 01:25:35,Cisco 9372PX @ BSE-DC3 (172.17.5.1)(5.5.5.129),Cisco IP SLA,Eth-1/40 IP-SLA BSE DC-3 (LIU-27) to NSE (OFC-PNS-Primary) to 172.16.4.1 Eth1/40 (LIU-B43),Down,"<div class=""logmessage"">5 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
4561,03-06-2024 01:25:34,Cisco 31108 @ BHANDUP (172.16.9.1)(9.9.9.1),Cisco IP SLA,Eth-1/47 IP-SLA BHANDUP to BKC (172.3.4.1) to (172.3.4.2),Warning,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6297,03-06-2024 01:25:33,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
6218,03-06-2024 01:25:22,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/54 IP-SLA CDC to NSE (172.1.3.1) to (172.1.3.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6979,03-06-2024 01:24:54,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
6265,03-06-2024 01:24:43,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.17 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
6303,03-06-2024 01:24:39,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
6979,03-06-2024 01:24:24,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/45 IP-SLA CDC to BHANDUP (172.1.8.1) to (172.1.8.2),Down,"<div class=""logmessage"">23 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6218,03-06-2024 01:24:22,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/54 IP-SLA CDC to NSE (172.1.3.1) to (172.1.3.2),Down,"<div class=""logmessage"">22 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6303,03-06-2024 01:24:09,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>"
7190,03-06-2024 01:23:57,Cisco Nexus 31108 @ BKC-MMR (172.16.3.1)(3.3.3.3),Cisco IP SLA,ip sla 45 BKC_TO_KURLA_KOHINOOR_POP_NSE_TIKONA,Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
7190,03-06-2024 01:23:27,Cisco Nexus 31108 @ BKC-MMR (172.16.3.1)(3.3.3.3),Cisco IP SLA,ip sla 45 BKC_TO_KURLA_KOHINOOR_POP_NSE_TIKONA,Down,"<div class=""logmessage"">7 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>"
6297,03-06-2024 01:23:03,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>"
3824,03-06-2024 01:22:45,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/52 IP-SLA CDC to BKC (172.1.1.1) to (172.1.1.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
2204,03-06-2024 01:22:42,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,Eth-1/38 IP_SLA CDC to CDC (172.1.4.1) to (172.1.4.2),Up,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>"
