ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
10359,03-06-2024 20:22:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9597,03-06-2024 20:22:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
2896,03-06-2024 20:22:43,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 20:22:17,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 20:22:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:19:10<div class=""moreicon""></div></div>",No data since 03-06-2024 20:19:10
9597,03-06-2024 20:21:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
2896,03-06-2024 20:21:43,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
11123,03-06-2024 20:21:24,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 20:21:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:18:23<div class=""moreicon""></div></div>",No data since 03-06-2024 20:18:23
9597,03-06-2024 20:20:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
11123,03-06-2024 20:20:24,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
9597,03-06-2024 20:19:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12355,03-06-2024 20:19:10,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
9597,03-06-2024 20:18:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 20:18:23,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12912,03-06-2024 20:18:01,{mgmt-tp-10-112-11-223} (10.112.11.223) [HUAWEI CE6860-48S8CQ-EI],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,03-06-2024 20:18:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:15:13<div class=""moreicon""></div></div>",No data since 03-06-2024 20:15:13
9597,03-06-2024 20:17:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,03-06-2024 20:17:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:14:25<div class=""moreicon""></div></div>",No data since 03-06-2024 20:14:25
12912,03-06-2024 20:17:01,{mgmt-tp-10-112-11-223} (10.112.11.223) [HUAWEI CE6860-48S8CQ-EI],Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings — 0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10359,03-06-2024 20:16:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9597,03-06-2024 20:16:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10359,03-06-2024 20:15:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12355,03-06-2024 20:15:13,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
3056,03-06-2024 20:15:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Up,"<div class=""logmessage"">1.74 Mbit/s<div class=""moreicon""></div></div>",1.74 Mbit/s
9597,03-06-2024 20:14:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,03-06-2024 20:14:25,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
3056,03-06-2024 20:14:08,{mgmt-tp-192-168-101-251} (192.168.101.251) [CISCO-WS-C3850-24T] @Rack_L16 [TP-GF],SNMP Traffic 64bit,Gi1/0/13(20) to Gi1/0/46_mgmt-tp-10-112-11-201,Down,"<div class=""logmessage"">2,399 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out<div class=""moreicon""></div></div>","2,399 #/s (Errors Out) is above the error limit of 2 #/s in Errors Out"
12355,03-06-2024 20:14:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:11:13<div class=""moreicon""></div></div>",No data since 03-06-2024 20:11:13
10359,03-06-2024 20:13:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9878,03-06-2024 20:13:23,{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D05 [GC-3F],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 20:13:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:10:22<div class=""moreicon""></div></div>",No data since 03-06-2024 20:10:22
10359,03-06-2024 20:12:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9878,03-06-2024 20:12:23,{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D05 [GC-3F],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12355,03-06-2024 20:11:13,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,03-06-2024 20:10:22,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 20:10:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:07:08<div class=""moreicon""></div></div>",No data since 03-06-2024 20:07:08
12349,03-06-2024 20:09:00,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:06:16<div class=""moreicon""></div></div>",No data since 03-06-2024 20:06:16
12578,03-06-2024 20:08:51,10.111.103.102,SNMP Traffic 64bit,LAN (10.111.103.102) Traffic,Up,"<div class=""logmessage"">19 Mbit/s<div class=""moreicon""></div></div>",19 Mbit/s
10579,03-06-2024 20:08:30,{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
10577,03-06-2024 20:08:11,{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12578,03-06-2024 20:07:51,10.111.103.102,SNMP Traffic 64bit,LAN (10.111.103.102) Traffic,Warning,"<div class=""logmessage"">702 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",702 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
9597,03-06-2024 20:07:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6576,03-06-2024 20:07:33,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,SNMP Traffic 64bit,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/42 Traffic,Up,"<div class=""logmessage"">638 Mbit/s<div class=""moreicon""></div></div>",638 Mbit/s
12355,03-06-2024 20:07:08,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10359,03-06-2024 20:06:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12577,03-06-2024 20:06:58,10.111.103.101,SNMP Traffic 64bit,LAN (10.111.103.101) Traffic,Up,"<div class=""logmessage"">388 Mbit/s<div class=""moreicon""></div></div>",388 Mbit/s
9597,03-06-2024 20:06:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
11123,03-06-2024 20:06:24,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 20:06:16,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 20:06:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:03:08<div class=""moreicon""></div></div>",No data since 03-06-2024 20:03:08
12577,03-06-2024 20:05:58,10.111.103.101,SNMP Traffic 64bit,LAN (10.111.103.101) Traffic,Down,"<div class=""logmessage"">963 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",963 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
10359,03-06-2024 20:05:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
10579,03-06-2024 20:05:30,{mgmt-jp-172.60.60.144} (172.60.60.144) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.07 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
11123,03-06-2024 20:05:24,{isp-wr-gc-192-168-100-224} (192.168.100.224) [CCR2116-12G-4S+] @Rack_D3,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
10577,03-06-2024 20:05:11,{mgmt-jp-172.60.60.143} (172.60.60.143) CISCO{WS-C3560X-48},Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,03-06-2024 20:05:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 20:02:18<div class=""moreicon""></div></div>",No data since 03-06-2024 20:02:18
12577,03-06-2024 20:04:58,10.111.103.101,SNMP Traffic 64bit,LAN (10.111.103.101) Traffic,Warning,"<div class=""logmessage"">732 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",732 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
6576,03-06-2024 20:04:33,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,SNMP Traffic 64bit,(436391936) UPLINK_TO_192.168.100.252_Gi1/0/42 Traffic,Down,"<div class=""logmessage"">1,045 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>","1,045 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total"
12577,03-06-2024 20:03:58,10.111.103.101,SNMP Traffic 64bit,LAN (10.111.103.101) Traffic,Down,"<div class=""logmessage"">938 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",938 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
12355,03-06-2024 20:03:08,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10359,03-06-2024 20:02:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 20:02:18,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 20:02:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 19:59:13<div class=""moreicon""></div></div>",No data since 03-06-2024 19:59:13
10359,03-06-2024 20:01:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9597,03-06-2024 20:01:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5617,03-06-2024 20:01:21,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 20:01:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 19:58:22<div class=""moreicon""></div></div>",No data since 03-06-2024 19:58:22
5617,03-06-2024 20:00:21,{cust-gc-10-111-11-212} (10.111.11.212) [Cisco-Nexus 3064 Chassis] @Rack_D03,Syslog Receiver,Syslog Receiver,Down,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12355,03-06-2024 19:59:13,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
9597,03-06-2024 19:58:45,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12349,03-06-2024 19:58:22,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 19:58:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 19:55:09<div class=""moreicon""></div></div>",No data since 03-06-2024 19:55:09
12349,03-06-2024 19:57:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 19:54:27<div class=""moreicon""></div></div>",No data since 03-06-2024 19:54:27
10359,03-06-2024 19:56:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9878,03-06-2024 19:56:23,{storage-cdc-gc-10-111-11-214} (10.111.11.214) [EdgeCore_AS7712-32X] @Rack_D05 [GC-3F],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
