datetime,parent,type,name,status,message_raw
08-05-2024 11:02:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:02:14,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:02:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,13 Mbit/s
08-05-2024 11:02:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,198 Mbit/s
08-05-2024 11:02:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,279 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:01:59,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 11:01:58,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 11:01:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,96 Mbit/s
08-05-2024 11:01:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:01:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:01:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,220 Mbit/s
08-05-2024 11:01:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,288 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:01:25,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,11 Mbit/s
08-05-2024 11:01:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:01:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,195 Mbit/s
08-05-2024 11:01:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,15 Mbit/s
08-05-2024 11:01:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,231 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:01:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,267 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:00:55,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,21 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 11:00:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,94 Mbit/s
08-05-2024 11:00:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,235 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:00:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,204 Mbit/s
08-05-2024 11:00:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,2.21 Mbit/s
08-05-2024 11:00:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 11:00:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,291 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:00:25,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 11:00:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,101 Mbit/s
08-05-2024 11:00:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,260 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 11:00:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,8.39 Mbit/s
08-05-2024 11:00:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,217 Mbit/s
08-05-2024 11:00:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,303 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:59:55,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:59:46,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 10:59:45,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:59:38,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,111 Mbit/s
08-05-2024 10:59:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,260 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:59:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,94 Mbit/s
08-05-2024 10:59:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:59:17,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 10:59:16,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:59:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,9.22 Mbit/s
08-05-2024 10:59:13,Probe Device,HTTP Advanced,HTTP Advanced,Up,14 msec
08-05-2024 10:59:12,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:59:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,210 Mbit/s
08-05-2024 10:59:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,222 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:59:04,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 10:59:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,282 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:59:01,Probe Device,HTTP Advanced,HTTP Advanced,Up,13 msec
08-05-2024 10:59:00,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:58:55,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 10:58:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,21 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:58:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,206 Mbit/s
08-05-2024 10:58:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,290 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:58:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,89 Mbit/s
08-05-2024 10:58:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:58:17,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,0 msec
08-05-2024 10:58:16,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,33 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 10:58:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,211 Mbit/s
08-05-2024 10:58:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,16 Mbit/s
08-05-2024 10:58:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:58:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,294 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:57:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:57:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 10:57:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,214 Mbit/s
08-05-2024 10:57:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,301 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:57:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 10:57:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,86 Mbit/s
08-05-2024 10:57:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:57:15,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 10:57:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,2.97 Mbit/s
08-05-2024 10:57:14,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:57:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,200 Mbit/s
08-05-2024 10:57:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,273 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:57:01,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 10:57:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 10:56:49,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,(002) INTERNET Traffic_70MB,Up,50 Mbit/s
08-05-2024 10:56:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:56:40,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 10:56:39,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:56:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,183 Mbit/s
08-05-2024 10:56:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,261 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:56:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 10:56:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,4.13 Mbit/s
08-05-2024 10:56:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,181 Mbit/s
08-05-2024 10:56:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,21 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:56:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:56:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,299 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:55:55,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 10:55:54,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Up,27 Mbit/s
08-05-2024 10:55:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,95 Mbit/s
08-05-2024 10:55:49,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,(002) INTERNET Traffic_70MB,Warning,56 Mbit/s (Traffic Total) is above the warning limit of 55 Mbit/s in Traffic Total
08-05-2024 10:55:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:55:45,MT-TP-101.225,SNMP Traffic 64bit,5PAISA-1_PRIMARY_ VLAN404_vrrp104_103.217.66.24_Traffic,Up,55 Mbit/s
08-05-2024 10:55:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:55:44,MT-TP-101.225,SNMP Traffic 64bit,IIFL-2_PRIMARY_(VLAN-310)_VRRP10_103.177.180.80_Traffic,Down,73 Mbit/s (Traffic Total) is above the error limit of 61 Mbit/s in Traffic Total
08-05-2024 10:55:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,204 Mbit/s
08-05-2024 10:55:35,MT-TP-101.225,SNMP Traffic 64bit,5PAISA-1_PRIMARY_ VLAN404_vrrp104_103.217.66.24_Traffic,Warning,86 Mbit/s (Traffic Total) is above the warning limit of 85 Mbit/s in Traffic Total
08-05-2024 10:55:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,282 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:55:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,15 Mbit/s
08-05-2024 10:55:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,192 Mbit/s
08-05-2024 10:55:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,251 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:54:47,Probe Device,HTTP Advanced,HTTP Advanced,Up,12 msec
08-05-2024 10:54:46,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:54:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:54:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,172 Mbit/s
08-05-2024 10:54:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 10:54:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,228 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:54:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,278 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:54:30,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 10:54:29,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:54:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,87 Mbit/s
08-05-2024 10:54:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,233 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:54:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
08-05-2024 10:54:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,191 Mbit/s
08-05-2024 10:54:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,246 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:53:56,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Up,0 msec
08-05-2024 10:53:55,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Down,7 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 10:53:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,79 Mbit/s
08-05-2024 10:53:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,227 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:53:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:53:36,Probe Device,HTTP Advanced,HTTP Advanced,Up,13 msec
08-05-2024 10:53:35,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:53:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 10:53:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,205 Mbit/s
08-05-2024 10:53:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,268 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:53:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,98 Mbit/s
08-05-2024 10:53:18,Probe Device,HTTP Advanced,HTTP Advanced,Up,16 msec
08-05-2024 10:53:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:53:17,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:53:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,14 Mbit/s
08-05-2024 10:53:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,211 Mbit/s
08-05-2024 10:53:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,272 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:52:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:52:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,17 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 10:52:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,196 Mbit/s
08-05-2024 10:52:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,273 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:52:29,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 10:52:28,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:52:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 10:52:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,79 Mbit/s
08-05-2024 10:52:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,222 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:52:15,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,2.78 Mbit/s
08-05-2024 10:52:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,188 Mbit/s
08-05-2024 10:52:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:52:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,231 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:52:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,284 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:51:55,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 10:51:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:51:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,192 Mbit/s
08-05-2024 10:51:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,282 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:51:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 10:51:05,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,5.70 Mbit/s
08-05-2024 10:51:04,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,208 Mbit/s
08-05-2024 10:51:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,286 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:50:55,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:50:51,Probe Device,HTTP Advanced,HTTP Advanced,Up,13 msec
08-05-2024 10:50:50,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 10:50:50,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,81 Mbit/s
08-05-2024 10:50:48,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
08-05-2024 10:50:45,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
08-05-2024 10:50:35,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,10 Mbit/s
08-05-2024 10:50:34,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,206 Mbit/s
08-05-2024 10:50:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,264 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
08-05-2024 10:50:25,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,19 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
08-05-2024 10:50:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,80 Mbit/s
08-05-2024 10:50:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
